70.62;5.68799e+06
87.78;3209.69
74.96;3329.72
74.96;3393.35
74.47;3455.87
74.47;3518.45
62.47;3581.32
51.6;3644.07
44.48;3706.86
40.72;3769.61
36.22;3832.3
32.3;3894.88
30.86;3957.59
30.58;4020.25
27.28;4082.98
25.96;4145.78
26.75;4208.53
25.19;4271.42
24.18;4334.27
24.68;4395.96
24.43;4458.85
22.46;4521.8
23.43;4584.65
24.18;4646.67
22.46;4709.73
22.7;4772.81
23.19;4834.58
22.46;4897.53
22.21;4960.48
22.94;5023.44
22.46;5085.33
22.21;5148.38
22.46;5211.52
22.7;5273.43
21.74;5336.56
21.97;5399.55
22.46;5461.51
22.21;5524.73
21.5;5586.93
21.97;5649.9
22.46;5713.05
21.5;5775.04
22.21;5838.23
22.46;5900.35
22.21;5963.72
21.26;6025.83
21.97;6089.22
22.21;6151.69
21.74;6215.05
21.74;6277.14
22.21;6340.49
22.21;6402.59
21.5;6465.85
21.97;6528.15
22.46;6590.55
21.74;6653.55
21.97;6716.02
22.21;6778.26
22.46;6841.45
21.26;6903.78
22.21;6966.9
22.46;7029.26
21.74;7092.4
21.5;7154.84
22.21;7217.95
22.21;7280.4
21.5;7343.42
21.74;7405.93
22.46;7468.21
22.21;7531.43
21.5;7593.74
22.21;7656.99
22.46;7719.41
21.5;7781.71
21.74;7844.92
22.7;7907.29
21.74;7970.45
21.26;8032.72
21.97;8095.93
22.46;8158.25
21.74;8221.38
21.26;8283.79
22.21;8346.91
22.46;8409.38
21.5;8472.38
21.26;8534.9
22.21;8597.15
21.97;8660.4
21.3;8722.71
21.74;8785.86
22.46;8848.36
21.5;8911.41
21.3;8973.89
22.21;9036.16
22.46;9099.35
21.3;9161.88
21.26;9224.95
22.21;9287.3
22.7;9350.35
21.3;9412.79
21.97;9475.27
22.7;9538.44
21.5;9600.64
20.56;9663.85
21.97;9726.15
22.7;9789.45
21.3;9851.76
21.26;9914.9
22.46;9977.27
22.7;10039.8
20.8;10102.9
21.74;10165.2
22.46;10228.4
21.5;10290.6
21.26;10353.9
22.46;10416.2
22.7;10479.2
20.8;10541.6
21.5;10604.8
22.46;10667.3
21.97;10730.3
20.33;10792.9
21.97;10855.1
22.7;10918.2
21.26;10980.6
21.26;11043.8
22.46;11106.3
23.19;11168.6
21.3;11231.8
21.74;11294.7
22.7;11357.3
21.5;11419.7
21.26;11482.2
22.46;11545.4
