62.36;6.26042e+06
38.87;3269.39
48.24;3332.47
48.51;3395.42
49.6;3457.83
49.61;3520
49.34;3583.75
49.6;3645.29
49.34;3707.96
49.6;3770.69
49.6;3833.44
49.61;3896.21
46.91;3958.99
41.52;4021.78
36.79;4084.48
33.17;4148.5
30.7;4211.37
27.27;4274.5
25.54;4336.42
23.79;4399.61
22.39;4462.72
21.54;4525.73
20.38;4588.91
19.72;4651.92
18.96;4715.12
18.75;4777.97
18.54;4840.61
18.13;4903.75
18.3;4966.25
18.23;5029.54
18.3;5092.74
17.83;5155.51
18.3;5218.83
18.3;5281.89
18.3;5345.11
17.83;5408.02
17.73;5471.16
18.3;5534.3
17.93;5597.51
17.83;5659.44
17.93;5722.56
17.83;5785.85
17.93;5849.07
17.73;5912.44
17.73;5975.66
17.83;6037.76
18.3;6101.01
17.93;6164.31
18.3;6227.63
17.83;6289.86
17.93;6353.27
17.73;6416.64
17.83;6479.96
17.73;6542.07
17.73;6605.57
17.93;6669.05
18.3;6731.24
17.83;6794.46
17.83;6857.73
17.73;6921.13
17.83;6983.21
17.93;7046.59
17.73;7109.88
18.3;7172.53
17.93;7235.79
18.3;7298.38
17.83;7361.82
17.63;7424.5
17.73;7487.84
17.83;7550.38
17.83;7613.87
17.73;7676.39
18.3;7739.77
18.3;7802.92
18.3;7866.13
17.73;7928.62
17.73;7991.93
17.73;8055.14
17.73;8118.28
17.83;8180.8
17.83;8244.12
18.13;8307.27
18.3;8369.79
17.83;8433.08
17.73;8496.29
17.83;8559.44
17.83;8622.08
17.83;8685.31
17.83;8748.42
18.13;8810.88
18.3;8874.16
18.3;8937.23
17.73;8999.9
17.73;9063.1
17.83;9126.43
17.83;9189.59
17.93;9252
18.3;9315.37
18.13;9378.63
18.3;9441.75
17.73;9504.8
17.83;9567.77
17.83;9630.8
17.83;9693.86
17.93;9756.77
18.3;9819.79
18.23;9882.48
18.13;9945.85
17.93;10009.1
17.73;10071.7
17.73;10135
17.83;10197.7
17.83;10261
17.93;10323.7
17.93;10387
18.13;10450.3
17.93;10513
17.63;10576.3
17.73;10638.9
17.73;10702.3
17.73;10764.8
17.83;10828.2
17.93;10891.4
17.83;10954.1
17.83;11017.4
17.83;11080
17.83;11143.5
17.63;11206.6
17.83;11269.4
17.83;11332.6
17.93;11395.1
17.93;11458.5
18.3;11521.8
17.83;11584.5
17.93;11647.8
17.73;11710.3
17.73;11773.8
17.83;11837
18.3;11899.7
17.83;11963
17.93;12025.7
17.83;12088.9
17.83;12151.5
17.93;12214.9
17.73;12278.2
17.73;12340.7
17.93;12404.2
17.83;12467.4
17.93;12530.1
17.73;12593.3
17.93;12655.9
17.93;12719.3
17.83;12782.6
17.73;12845.3
17.73;12908.6
17.93;12971.3
17.83;13034.6
17.93;13097.1
17.73;13160.6
17.73;13223.9
17.83;13286.4
17.83;13349.8
17.53;13412.4
17.73;13475.8
